"Station Name","CHARLOTTETOWN CDA CS"
"Province","PRINCE EDWARD ISLAND"
"Latitude","46.25"
"Longitude","-63.13"
"Elevation","22.60"
"Climate Identifier","8300401"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2001-01-01","2001","01","01","","0.7","","-0.4","","0.2","","17.8","","0.0","","","","","","","","35","","","","",""
"2001-01-02","2001","01","02","","-3.3","","-5.9","","-4.6","","22.6","","0.0","","","","","","","","37","","","","",""
"2001-01-03","2001","01","03","","-5.1","","-9.5","","-7.3","","25.3","","0.0","","","","","","","","36","","","","",""
"2001-01-04","2001","01","04","","-1.1","","-13.7","","-7.4","","25.4","","0.0","","","","","","","","35","","","","",""
"2001-01-05","2001","01","05","","-5.3","","-8.3","","-6.8","","24.8","","0.0","","","","","","","","37","","","","",""
"2001-01-06","2001","01","06","","0.1","","-15.7","","-7.8","","25.8","","0.0","","","","","","","","36","","","","",""
"2001-01-07","2001","01","07","","0.0","","-3.4","","-1.7","","19.7","","0.0","","","","","","","","49","","","","",""
"2001-01-08","2001","01","08","","-2.9","","-3.7","","-3.3","","21.3","","0.0","","","","","","","","68","","","","",""
"2001-01-09","2001","01","09","","-4.2","","-10.2","","-7.2","","25.2","","0.0","","","","","","","","65","","","","",""
"2001-01-10","2001","01","10","","-2.9","","-6.7","","-4.8","","22.8","","0.0","","","","","","","","64","","","","",""
"2001-01-11","2001","01","11","","-5.5","","-13.5","","-9.5","","27.5","","0.0","","","","","","","","69","","","","",""
"2001-01-12","2001","01","12","","-5.2","","-10.3","","-7.8","","25.8","","0.0","","","","","","","","70","","","","",""
"2001-01-13","2001","01","13","","-2.6","","-14.7","","-8.7","","26.7","","0.0","","","","","","","","67","","","","",""
"2001-01-14","2001","01","14","","-1.8","","-10.9","","-6.4","","24.4","","0.0","","","","","","","","67","","","","",""
"2001-01-15","2001","01","15","","-4.2","","-11.6","","-7.9","","25.9","","0.0","","","","","","","","","M","","","",""
"2001-01-16","2001","01","16","","-1.8","","-9.9","","-5.9","","23.9","","0.0","","","","","","","","69","","","","",""
"2001-01-17","2001","01","17","","-3.8","","-4.9","","-4.4","","22.4","","0.0","","","","","","","","71","","","","",""
"2001-01-18","2001","01","18","","-7.6","","-10.5","","-9.1","","27.1","","0.0","","","","","","","","","M","","","",""
"2001-01-19","2001","01","19","","-1.6","","-12.0","","-6.8","","24.8","","0.0","","","","","","","","72","","","","",""
"2001-01-20","2001","01","20","","-10.3","","-11.7","","-11.0","","29.0","","0.0","","","","","","","","84","","","","",""
"2001-01-21","2001","01","21","","-5.2","","-15.7","","-10.5","","28.5","","0.0","","","","","","","","78","","","","",""
"2001-01-22","2001","01","22","","-8.7","","-12.7","","-10.7","","28.7","","0.0","","","","","","","","85","","","","",""
"2001-01-23","2001","01","23","","-0.2","","-17.0","","-8.6","","26.6","","0.0","","","","","","","","82","","","","",""
"2001-01-24","2001","01","24","","4.2","","-4.4","","-0.1","","18.1","","0.0","","","","","","","","77","","","","",""
