"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","615HMAK"
"WMO Identifier","71639"
"TC Identifier","YKZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1995-01-01","1995","01","01","","1.9","","-2.0","","-0.1","","18.1","","0.0","","0.0","","4.0","","4.0","","3","","24","","37","E"
"1995-01-02","1995","01","02","","-1.2","","-7.6","","-4.4","","22.4","","0.0","","0.0","","1.5","","1.2","","3","","27","","56","E"
"1995-01-03","1995","01","03","","-3.2","","-9.5","","-6.4","","24.4","","0.0","","0.0","","0.0","T","0.0","T","3","","24","","41","E"
"1995-01-04","1995","01","04","","-9.0","","-13.5","","-11.3","","29.3","","0.0","","0.0","","0.4","","0.2","","3","","","","<31",""
"1995-01-05","1995","01","05","","-7.2","","-12.5","","-9.9","","27.9","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"1995-01-06","1995","01","06","","-2.1","","-7.8","","-5.0","","23.0","","0.0","","0.0","","6.5","","6.0","","3","","","","<31",""
"1995-01-07","1995","01","07","","-3.4","","-20.7","","-12.1","","30.1","","0.0","","0.0","","5.6","","5.2","","13","","34","","35",""
"1995-01-08","1995","01","08","","-4.5","","-18.2","","-11.4","","29.4","","0.0","","0.0","","0.4","","0.4","","14","","22","","52","E"
"1995-01-09","1995","01","09","","-4.6","","-14.7","","-9.7","","27.7","","0.0","","0.0","","0.0","T","0.0","T","14","","","","<31",""
"1995-01-10","1995","01","10","","-11.1","","-18.1","","-14.6","","32.6","","0.0","","0.0","","0.8","","0.8","","13","","","","<31",""
"1995-01-11","1995","01","11","","-5.0","","-14.6","","-9.8","","27.8","","0.0","","0.2","","0.7","","0.9","","14","","","","<31",""
"1995-01-12","1995","01","12","","8.0","","-5.0","","1.5","","16.5","","0.0","","8.0","","0.0","","8.0","","12","","","","<31",""
"1995-01-13","1995","01","13","","6.3","","2.0","","4.2","","13.8","","0.0","","0.0","","0.0","","0.0","","4","","","","<31",""
"1995-01-14","1995","01","14","","11.8","","0.7","","6.3","","11.7","","0.0","","7.0","","0.0","","7.0","","0","T","","","<31",""
"1995-01-15","1995","01","15","","8.8","","1.6","","5.2","","12.8","","0.0","","40.4","","0.0","","40.4","","0","","35","","46","E"
"1995-01-16","1995","01","16","","1.6","","-1.4","","0.1","","17.9","","0.0","","9.4","","0.0","","9.4","","0","","35","","46","E"
"1995-01-17","1995","01","17","","0.3","","-3.5","","-1.6","","19.6","","0.0","","0.0","T","0.0","","0.0","T","0","","11","","43","E"
"1995-01-18","1995","01","18","","2.0","","-1.6","","0.2","","17.8","","0.0","","0.4","","0.4","","0.7","","0","T","","","<31",""
"1995-01-19","1995","01","19","","5.3","","1.5","","3.4","","14.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1995-01-20","1995","01","20","","5.7","","3.1","","4.4","","13.6","","0.0","","25.9","","0.0","","25.9","","0","","","","<31",""
"1995-01-21","1995","01","21","","3.8","","-0.6","","1.6","","16.4","","0.0","","3.2","","3.0","","6.0","","0","","","","<31",""
"1995-01-22","1995","01","22","","-0.6","","-3.5","","-2.1","","20.1","","0.0","","0.0","","7.5","","5.6","","5","","","","<31",""
"1995-01-23","1995","01","23","","-1.3","","-5.1","","-3.2","","21.2","","0.0","","0.0","","0.0","T","0.0","T","13","","","","<31",""
"1995-01-24","1995","01","24","","-0.3","","-4.8","","-2.6","","20.6","","0.0","","0.0","","0.2","","0.2","","12","","33","","41","E"
"1995-01-25","1995","01","25","","-0.4","","-3.0","","-1.7","","19.7","","0.0","","0.0","","0.3","","0.3","","11","","","","<31",""
"1995-01-26","1995","01","26","","-1.6","","-4.3","","-3.0","","21.0","","0.0","","0.0","","0.0","T","0.0","T","11","","","","<31",""
"1995-01-27","1995","01","27","","-2.4","","-13.6","","-8.0","","26.0","","0.0","","0.0","","0.0","T","0.0","T","11","","","","<31",""
"1995-01-28","1995","01","28","","-10.1","","-17.4","","-13.8","","31.8","","0.0","","0.0","","0.0","","0.0","","11","","","","<31",""
"1995-01-29","1995","01","29","","-6.2","","-16.7","","-11.5","","29.5","","0.0","","0.0","","0.0","","0.0","","11","","","","<31",""
"1995-01-30","1995","01","30","","1.4","","-13.5","","-6.1","","24.1","","0.0","","0.0","","0.0","T","0.0","T","7","","","","<31",""
"1995-01-31","1995","01","31","","1.0","","-3.8","","-1.4","","19.4","","0.0","","0.0","T","0.6","","0.6","","7","","25","","48","E"
"1995-02-01","1995","02","01","","2.3","","-8.9","","-3.3","","21.3","","0.0","","0.0","","0.9","","0.9","","6","","32","E","39","E"
"1995-02-02","1995","02","02","","-8.8","","-14.9","","-11.9","","29.9","","0.0","","0.0","","0.0","","0.0","","6","","36","E","33","E"
"1995-02-03","1995","02","03","","-4.3","","-17.0","","-10.7","","28.7","","0.0","","0.0","T","0.0","T","0.0","T","6","","","","<31",""
"1995-02-04","1995","02","04","","-3.1","","-16.8","","-10.0","","28.0","","0.0","","0.0","","2.2","","2.2","","4","","33","E","56","E"
"1995-02-05","1995","02","05","","-16.8","","-23.8","","-20.3","","38.3","","0.0","","0.0","","0.8","","0.6","","6","","34","E","65","E"
"1995-02-06","1995","02","06","","-16.5","","-24.3","","-20.4","","38.4","","0.0","","0.0","","0.0","T","0.0","T","6","","","","<31",""
"1995-02-07","1995","02","07","","-5.6","","-22.7","","-14.2","","32.2","","0.0","","0.0","","0.8","","0.8","","6","","33","E","37","E"
"1995-02-08","1995","02","08","","-10.6","","-19.7","","-15.2","","33.2","","0.0","","0.0","","0.0","T","0.0","T","7","","","","<31",""
"1995-02-09","1995","02","09","","-4.5","","-11.5","","-8.0","","26.0","","0.0","","0.0","","0.0","T","0.0","T","6","","24","E","52","E"
"1995-02-10","1995","02","10","","1.0","","-11.8","","-5.4","","23.4","","0.0","","0.0","","1.6","","1.4","","6","","25","","65",""
"1995-02-11","1995","02","11","","-5.6","","-17.6","","-11.6","","29.6","","0.0","","0.0","","0.0","T","0.0","T","10","","29","","70",""
"1995-02-12","1995","02","12","","-8.4","","-18.3","","-13.4","","31.4","","0.0","","0.0","","0.4","","0.4","","7","","25","E","57","E"
"1995-02-13","1995","02","13","","-5.9","","-13.5","","-9.7","","27.7","","0.0","","0.0","","1.0","","1.0","","7","","27","E","46","E"
"1995-02-14","1995","02","14","","-6.0","","-18.0","","-12.0","","30.0","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"1995-02-15","1995","02","15","","4.0","","-18.5","","-7.3","","25.3","","0.0","","1.2","","0.0","T","1.2","","7","","","","<31",""
"1995-02-16","1995","02","16","","0.5","","-8.3","","-3.9","","21.9","","0.0","","0.0","","0.0","T","0.0","T","2","","","","<31",""
"1995-02-17","1995","02","17","","2.3","","-10.7","","-4.2","","22.2","","0.0","","0.0","","0.0","","0.0","","2","","","","<31",""
"1995-02-18","1995","02","18","","6.9","","-6.1","","0.4","","17.6","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"1995-02-19","1995","02","19","","7.3","","-4.2","","1.6","","16.4","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"1995-02-20","1995","02","20","","0.6","","-4.0","","-1.7","","19.7","","0.0","","0.0","","1.6","","1.6","","0","T","","","<31",""
"1995-02-21","1995","02","21","","0.5","","-11.5","","-5.5","","23.5","","0.0","","0.0","","1.8","","1.2","","6","","33","E","52","E"
"1995-02-22","1995","02","22","","-2.4","","-14.5","","-8.5","","26.5","","0.0","","0.0","","0.0","","0.0","","6","","","","<31",""
"1995-02-23","1995","02","23","","1.4","","-9.3","","-4.0","","22.0","","0.0","","0.0","","0.8","","0.4","","3","","","","<31",""
"1995-02-24","1995","02","24","","0.1","","-9.3","","-4.6","","22.6","","0.0","","0.0","","0.0","T","0.0","T","2","","31","E","59","E"
"1995-02-25","1995","02","25","","-7.2","","-14.9","","-11.1","","29.1","","0.0","","0.0","","0.3","","0.3","","1","","","","<31",""
"1995-02-26","1995","02","26","","-7.9","","-10.3","","-9.1","","27.1","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"1995-02-27","1995","02","27","","-1.2","","-12.0","","-6.6","","24.6","","0.0","","3.2","","5.4","","8.6","","1","","","","<31",""
"1995-02-28","1995","02","28","","-1.6","","-5.9","","-3.8","","21.8","","0.0","","0.0","","0.0","T","0.0","T","5","","","","<31",""
"1995-03-01","1995","03","01","","0.4","","-11.6","","-5.6","","23.6","","0.0","","0.0","","0.0","T","0.0","T","3","","","","",""
"1995-03-02","1995","03","02","","-4.7","","-13.2","","-9.0","","27.0","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","",""
"1995-03-03","1995","03","03","","-2.1","","-16.4","","-9.3","","27.3","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"1995-03-04","1995","03","04","","2.2","","-15.0","","-6.4","","24.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
